VendorNumber,VendorName,Brand,Volume,Description,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollar,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,ExciseTax,TotalFreight,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
9552,M S WALKER INC,880,1000,Sobieski Vanilla Vodka,9.99,7.57,88,666.16,67,669.33,249.75,70.0,55551.819999999985,3.1700000000000728,0.47360793629451436,0.7613636363636364,1.0047586165485771
9552,M S WALKER INC,19531,750,Claude Riffault Les Boucauds,22.99,15.03,762,11452.86,773,18033.27,11428.11,86.0,55551.819999999985,6580.41,36.49038693481548,1.0144356955380578,1.5745647811987573
9552,M S WALKER INC,25429,750,Ch Pesquie Quint Ventoux Red,21.99,14.19,12,170.28,12,263.88,241.89,1.0,55551.819999999985,93.6,35.470668485675304,1.0,1.5496828752642706
9552,M S WALKER INC,28983,750,Edmeades Mendocino Znfdl,14.99,10.06,927,9325.62,723,10893.77,7111.28,80.0,55551.819999999985,1568.1499999999996,14.394924805645793,0.7799352750809061,1.1681550395576916
5455,MARSALLE COMPANY,2593,750,James Oliver American Whisky,34.99,23.61,1157,27316.77,1085,30694.15,23391.8,855.0,937.21,3377.380000000001,11.003334511625182,0.9377700950734659,1.1236376042994836
4425,MARTIGNETTI COMPANIES,23076,750,Madrigal Znfdl,13.99,9.08,138,1253.04,753,10534.47,4728.62,84.0,144929.24,9281.43,88.10533420285977,5.456521739130435,8.407129860180042
4425,MARTIGNETTI COMPANIES,24621,750,Cline Chard Sonoma Cst,15.99,5.88,1123,6603.24,1088,14122.12,8410.54,121.0,144929.24,7518.880000000001,53.24186453591954,0.968833481745325,2.1386652612959702
4425,MARTIGNETTI COMPANIES,26739,750,Chalk Hill Chard RRV,49.99,27.58,456,12576.48,442,17940.58,10507.41,49.0,144929.24,5364.100000000002,29.899256322816775,0.9692982456140351,1.426518389883338
4425,MARTIGNETTI COMPANIES,17863,750,Tommasi Poggio Tufo Cab Svgn,16.99,6.8,10,68.0,27,269.73,39.96,3.0,144929.24,201.73000000000002,74.78960441923405,2.7,3.9666176470588237
4425,MARTIGNETTI COMPANIES,15235,750,Common Man Pnt Grigio,8.99,5.99,588,3522.12,540,4854.6,368.59,61.0,144929.24,1332.4800000000005,27.44778148560129,0.9183673469387755,1.3783176041702159
4425,MARTIGNETTI COMPANIES,29077,750,Pine Ridge Chn Bl/Viognier,13.99,9.65,3052,29451.8,2966,42931.34,20108.22,330.0,144929.24,13479.539999999997,31.397901859108053,0.971821756225426,1.45768136412715
4425,MARTIGNETTI COMPANIES,24292,750,Olivier & Lafont Ventx Rouge,10.99,7.48,686,5131.28,609,6692.91,3890.46,68.0,144929.24,1561.63,23.33260121531591,0.8877551020408163,1.3043353705118412
4425,MARTIGNETTI COMPANIES,14935,750,J Lohr Tower Road Petite Sir,19.99,12.98,42,545.16,41,834.59,410.8,5.0,144929.24,289.43000000000006,34.67930361015589,0.9761904761904762,1.5309083571795439
4425,MARTIGNETTI COMPANIES,41003,720,Yaegaki Nigori Sake,21.99,14.28,278,3969.84,242,5321.58,4551.93,27.0,144929.24,1351.7399999999998,25.401102680031112,0.8705035971223022,1.3405023880055618
4425,MARTIGNETTI COMPANIES,29039,500,Aszu Royal Tokaji 5 Puttony,43.99,29.13,251,7311.63,195,9098.05,6086.7,15.0,144929.24,1786.4199999999992,19.635196553107527,0.7768924302788844,1.2443258206446441
4425,MARTIGNETTI COMPANIES,25623,750,Forest Glen Merlot Cal,10.99,5.44,269,1463.36,279,2519.21,1386.47,31.0,144929.24,1055.8500000000001,41.911948587057054,1.037174721189591,1.7215244369123115
4425,MARTIGNETTI COMPANIES,15161,750,Groth Rsv Cab Svgn Napa Vly,99.99,68.96,182,12550.72,175,17948.25,12198.81,19.0,144929.24,5397.530000000001,30.0727368963548,0.9615384615384616,1.4300573990974224
4425,MARTIGNETTI COMPANIES,13795,1500,Yellow Tail Tree Free Chard,9.99,6.45,1675,10803.75,1709,18490.91,10356.06,382.0,144929.24,7687.16,41.572642990528855,1.0202985074626865,1.7115270160823788
4425,MARTIGNETTI COMPANIES,14666,750,Raymond Family Clsc Cab Svgn,19.99,11.68,397,4636.96,387,7258.13,4967.34,43.0,144929.24,2621.17,36.11357195310638,0.9748110831234257,1.56527768192954
4425,MARTIGNETTI COMPANIES,26163,1500,Lindemans Cawarra Shiraz/Cab,13.49,8.82,288,2540.16,258,3480.42,1349.0,58.0,144929.24,940.2600000000002,27.01570500112056,0.8958333333333334,1.370157785336357
4425,MARTIGNETTI COMPANIES,11856,750,Albola Chianti,10.99,7.53,277,2085.81,251,3025.49,2056.29,28.0,144929.24,939.6799999999998,31.05877064541611,0.9061371841155235,1.45051083272206
4425,MARTIGNETTI COMPANIES,35266,750,Vieux Telegraphe Pigeoulet,19.99,13.51,45,607.95,140,2798.6,1639.18,16.0,144929.24,2190.6499999999996,78.27663831915956,3.111111111111111,4.603339090385722
6213,MHW LTD,2667,750,Damrak Amsterdam Gin,21.99,14.39,222,3194.58,456,7649.44,5222.94,360.0,9621.580000000002,4454.86,58.23772720617457,2.054054054054054,2.394505694019245
8112,MOET HENNESSY USA INC,34647,750,Terrazas Alto Malbec Argn,8.49,5.15,1969,10140.35,1893,16993.57,9698.71,210.0,48347.26,6853.219999999999,40.32831241463683,0.9614017267648552,1.67583663285784
6785,PALM BAY INTERNATIONAL INC,25375,750,Sella & Mosca Vermentino Ca,9.99,6.66,1001,6666.66,903,9020.97,3896.1,101.0,13605.409999999998,2354.3099999999995,26.09819121447028,0.9020979020979021,1.3531468531468531
6785,PALM BAY INTERNATIONAL INC,23297,750,Fonterutoli Chianti Clsco,21.99,14.76,378,5579.28,352,7740.48,4683.87,39.0,13605.409999999998,2161.2,27.920749100830953,0.9312169312169312,1.3873618101260377
10754,PERFECTA WINES,25258,750,Ch Maine d'Arman Cote Bourg,12.99,8.72,337,2938.64,316,3867.04,2724.28,35.0,28720.52,928.4000000000001,24.008026811204438,0.9376854599406528,1.315928456701059
10754,PERFECTA WINES,38103,1500,Canyon Oaks Cab Svgn Cal,11.99,7.94,483,3835.02,473,5671.27,1019.15,106.0,28720.52,1836.2500000000005,32.378109312376246,0.979296066252588,1.4788110622630393
10754,PERFECTA WINES,24048,750,Ozeki Dry Sake,9.99,6.7,513,3437.1,494,4935.06,3906.09,55.0,28720.52,1497.9600000000005,30.353430353430362,0.9629629629629629,1.4358208955223881
10754,PERFECTA WINES,14096,750,Citation Chard,30.99,21.37,100,2137.0,70,2519.3,1115.69,8.0,28720.52,382.3000000000002,15.17485015678959,0.7,1.1788956481048198
10754,PERFECTA WINES,25195,750,Ch Brane-Cantenac Margaux 01,109.99,71.42,87,6213.54,78,8579.22,5939.46,9.0,28720.52,2365.6799999999994,27.574534747914143,0.896551724137931,1.3807298255100955
10754,PERFECTA WINES,15188,750,Las Valles Carinena Red,8.99,5.8,238,1380.4,206,1851.94,197.78,23.0,28720.52,471.53999999999996,25.46194801127466,0.865546218487395,1.341596638655462
10754,PERFECTA WINES,25418,500,Malamatina Retsina,5.99,4.07,841,3422.87,845,4967.55,1331.73,64.0,28720.52,1544.6800000000003,31.095409205745288,1.004756242568371,1.4512821112107677
10754,PERFECTA WINES,24799,750,The Chard Project Chard,12.99,8.55,480,4104.0,294,3980.06,2387.21,33.0,28720.52,-123.94000000000005,-3.1140234066823127,0.6125,0.9698001949317738
10754,PERFECTA WINES,35999,750,Fanal Madeira Full Rich,15.99,8.44,776,6549.44,692,8989.08,7287.39,76.0,28720.52,2439.6400000000003,27.14004102755789,0.8917525773195877,1.3724959691210241
10754,PERFECTA WINES,22821,750,Corvo Pnt Grigio,9.99,6.89,351,2418.39,262,2659.38,1746.27,29.0,28720.52,240.99000000000024,9.061886605148576,0.7464387464387464,1.099648939997271
10754,PERFECTA WINES,23966,750,Nortico Alvarinho,13.99,9.52,60,571.2,45,629.55,153.89,5.0,28720.52,58.34999999999991,9.268525137002607,0.75,1.1021533613445376
10754,PERFECTA WINES,24952,750,Jackhammer Chard Monterey,16.99,9.2,815,7498.0,858,8068.42,4412.45,95.0,28720.52,570.4200000000001,7.069785658158599,1.052760736196319,1.0760762870098692
10754,PERFECTA WINES,20932,750,Frey Vyds Organic Agrul Red,10.99,7.43,701,5208.43,681,8498.19,5406.69,76.0,28720.52,3289.76,38.711302053731444,0.9714693295292439,1.631622197092022
10754,PERFECTA WINES,24406,750,St Mayhem White Aged/Peppers,22.99,15.64,105,1642.2,82,1885.18,942.59,9.0,28720.52,242.98000000000002,12.888954900858273,0.780952380952381,1.147960053586652
10754,PERFECTA WINES,19489,750,Heavyweight Cab Svgn,11.99,7.84,788,6177.92,762,7216.58,3658.19,85.0,28720.52,1038.6599999999999,14.392690166256036,0.9670050761421319,1.168124546773024
10754,PERFECTA WINES,3703,50,OuterSpace Vodka,5.99,4.64,10480,48627.2,9710,58162.9,14513.77,506.0,28720.52,9535.700000000004,16.394815251646673,0.9265267175572519,1.1960980685706766
17035,PERNOD RICARD USA,290,750,Aberlour A'Bunadh Sngle Malt,49.99,39.05,1254,48968.7,874,63976.26,55222.48,690.0,123780.21999999997,15007.560000000005,23.458013957052202,0.696969696969697,1.306472501822593
17035,PERNOD RICARD USA,25557,750,Kenwood Cab Svgn Sonoma,14.99,9.8,1111,10887.8,1025,16100.75,8649.49,114.0,123780.21999999997,5212.950000000001,32.37706318028663,0.9225922592259226,1.4787881849409432
17035,PERNOD RICARD USA,989,1000,Absolut Pears,21.99,14.59,47,685.73,36,755.64,715.66,38.0,123780.21999999997,69.90999999999997,9.251760097400874,0.7659574468085106,1.1019497469849648
17035,PERNOD RICARD USA,694,1000,Hiram Walker Creme de Cassis,8.29,6.23,237,1476.51,236,1956.44,1326.4,248.0,123780.21999999997,479.93000000000006,24.530780397047703,0.9957805907172996,1.3250435147747053
7153,PINE STATE TRADING CO,40296,750,Choya Plum Wine,20.99,13.72,614,8424.08,548,11502.52,6800.76,61.0,15884.819999999998,3078.4400000000005,26.763178851243037,0.8925081433224755,1.365433376701076
7153,PINE STATE TRADING CO,41899,750,Marietta Old Vine Cve Cal Rd,12.99,8.21,1667,13686.07,1449,17838.51,8769.86,161.0,15884.819999999998,4152.439999999999,23.27795314743215,0.8692261547690462,1.30340631021177
7153,PINE STATE TRADING CO,12963,750,Redtree Pnt Nr,8.99,4.79,683,3271.57,728,6210.72,3286.18,81.0,15884.819999999998,2939.15,47.32382074864106,1.0658857979502196,1.8983912922541777
7153,PINE STATE TRADING CO,17882,720,Dewatsuru Kimoto Junmai Sake,23.99,16.32,378,6168.96,459,11248.41,8662.97,50.0,15884.819999999998,5079.45,45.15704886290596,1.2142857142857142,1.8233883831310302
7153,PINE STATE TRADING CO,5698,750,P & J Cold Soaked Pineapples,21.99,14.61,466,6808.26,565,8986.35,3043.63,445.0,15884.819999999998,2178.09,24.2377606035821,1.2124463519313304,1.3199187457588282
7153,PINE STATE TRADING CO,29400,750,Ch D'Arcins Haut Medoc,20.99,12.49,738,9217.62,727,15291.73,9777.34,81.0,15884.819999999998,6074.109999999999,39.721535758217016,0.9850948509485095,1.6589672822268653
7153,PINE STATE TRADING CO,8254,1500,Mateus Rose,14.49,9.53,451,4298.03,453,6563.97,3636.99,101.0,15884.819999999998,2265.9400000000005,34.52087684739571,1.0044345898004434,1.527204323841388
7153,PINE STATE TRADING CO,24546,187,Selini Nano Svgn Bl,3.99,2.66,686,1824.76,453,1807.47,1021.44,13.0,15884.819999999998,-17.289999999999964,-0.9565857247976434,0.6603498542274052,0.9905247813411079
7153,PINE STATE TRADING CO,23013,750,Marietta Clrs Christo Red,15.99,10.66,444,4733.04,264,4224.36,3120.05,29.0,15884.819999999998,-508.6800000000003,-12.041587364713243,0.5945945945945946,0.8925257339891486
7153,PINE STATE TRADING CO,21583,750,The Big Easy Red,24.99,15.48,261,4040.28,227,5843.73,4432.28,25.0,15884.819999999998,1803.4499999999994,30.861282092088434,0.8697318007662835,1.4463675784846592
7154,PREMIER DISTRIBUTORS,23510,750,Plantaze Vranac Montenegro,10.99,7.14,285,2034.9,226,2483.74,1395.73,25.0,432.37000000000006,448.8399999999997,18.071134659827507,0.7929824561403509,1.2205710354317163
7154,PREMIER DISTRIBUTORS,23511,750,Plantaze Cab Montenegro,10.99,7.43,289,2147.27,189,2077.11,1164.94,21.0,432.37000000000006,-70.15999999999985,-3.3777700747673376,0.6539792387543253,0.967325953419924
7245,PROXIMO SPIRITS INC.,4391,750,Matusalem Gran Reserva Rum,29.99,18.1,774,14009.4,766,20711.34,15872.19,604.0,38994.78000000001,6701.9400000000005,32.35879474722543,0.9896640826873385,1.4783887960940512
7245,PROXIMO SPIRITS INC.,585,1000,1800 Reposado Gold Tequila,29.99,22.55,580,13079.0,553,16584.47,8607.13,581.0,38994.78000000001,3505.470000000001,21.137063771106348,0.9534482758620689,1.268022784616561
8004,SAZERAC CO INC,441,750,Caribou Crossing Canadian,49.99,37.31,149,5559.19,148,7398.52,6248.75,117.0,50293.62000000002,1839.3300000000008,24.8607829674043,0.9932885906040269,1.3308629494584645
660,SAZERAC NORTH AMERICA INC.,3868,1000,Skol Vodka,6.49,4.77,1758,8385.66,1803,11701.47,2161.17,1893.0,17932.329999999994,3315.8099999999995,28.33669615868775,1.0255972696245734,1.3954143144367885
660,SAZERAC NORTH AMERICA INC.,861,1000,Barton Gin,6.49,4.67,1010,4716.7,978,6347.22,2550.57,1027.0,17932.329999999994,1630.5200000000004,25.68872671815378,0.9683168316831683,1.3456908431742534
2000,SOUTHERN WINE & SPIRITS NE,44082,750,Wente Sandstone Mntry Merlot,16.99,9.03,1625,14673.75,1603,22986.97,13461.59,178.0,19016.59,8313.220000000001,36.16492299768087,0.9864615384615385,1.5665368430019593
2000,SOUTHERN WINE & SPIRITS NE,38197,750,La Carraia Sangiovese Umbri,11.99,8.05,1278,10287.9,1226,14777.74,9861.83,136.0,19016.59,4489.84,30.382453609279903,0.9593114241001565,1.4364194830820673
2000,SOUTHERN WINE & SPIRITS NE,30713,750,Ferrari-Carano Siena Sonoma,27.99,11.18,560,6260.8,822,16782.78,8794.73,91.0,19016.59,10521.98,62.69509580653503,1.4678571428571427,2.680612701252236
2000,SOUTHERN WINE & SPIRITS NE,27932,750,Marc Bredif Vouvray,17.99,11.99,931,11162.69,915,16979.85,11657.72,101.0,19016.59,5817.159999999998,34.25919545814597,0.9828141783029001,1.5211252843176688
653,STATE WINE & SPIRITS,23795,750,Casa Silva Carmenere,19.99,10.8,424,4579.2,855,13671.45,7035.6,95.0,8014.98,9092.25,66.50538165300681,2.016509433962264,2.9855542452830193
653,STATE WINE & SPIRITS,23801,750,Boya Pnt Nr,19.99,10.66,410,4370.6,492,7867.08,4285.32,55.0,8014.98,3496.4799999999996,44.44444444444444,1.2,1.7999999999999998
653,STATE WINE & SPIRITS,19656,750,Manifesto! Chard No Cst,8.99,5.91,38,224.58,506,4548.94,1780.02,56.0,8014.98,4324.36,95.06302567191479,13.31578947368421,20.255321043726063
653,STATE WINE & SPIRITS,20192,750,Byrrh Apertif,16.99,11.03,30,330.9,44,689.56,142.91,5.0,8014.98,358.65999999999997,52.01287777713325,1.4666666666666666,2.0838924146267757
653,STATE WINE & SPIRITS,23797,750,Mayu Carmenere Syrah,14.99,8.84,508,4490.72,919,11937.81,7001.61,102.0,8014.98,7447.089999999999,62.38238001777545,1.8090551181102361,2.6583287312502226
28776,TALL SHIP DISTILLERY LLC,4012,750,Tall Ship White Island Rum,26.99,21.09,493,10397.37,457,12334.43,10957.94,361.0,259.90000000000003,1937.0599999999995,15.704495465132961,0.9269776876267748,1.1863028823635207
9819,TREASURY WINE ESTATES,35962,750,Stags Leap Wine Petite Syrah,39.99,27.58,376,10370.08,338,13946.62,8133.03,38.0,14836.570000000005,3576.540000000001,25.64449307430762,0.898936170212766,1.344890299785537
9819,TREASURY WINE ESTATES,35959,750,Stags Leap Winery Cab Svgn,49.99,32.46,1512,49079.52,1308,71526.92,45351.75,145.0,14836.570000000005,22447.4,31.383149169571407,0.8650793650793651,1.4573679612188546
8892,TRINCHERO FAMILY ESTATES,33212,1500,Sycamore Lane Chard Cal,8.49,5.7,2750,15675.0,2722,23109.78,4448.76,612.0,11595.970000000003,7434.779999999999,32.171574112778224,0.9898181818181818,1.4743081339712918
8892,TRINCHERO FAMILY ESTATES,6456,187,Sutter Home Clsc Svgn Bl,5.99,4.02,395,1587.9,348,2084.52,718.8,10.0,11595.970000000003,496.6199999999999,23.824189741523224,0.8810126582278481,1.3127526922350272
8892,TRINCHERO FAMILY ESTATES,42385,750,Sycamore Lane Pnt Grigio Cal,5.29,3.65,351,1281.15,339,1793.31,211.6,38.0,11595.970000000003,512.1599999999999,28.559479398430828,0.9658119658119658,1.3997658353822735
9165,ULTRA BEVERAGE COMPANY LLP,14799,750,A Bichot Pouilly-Fuisse,20.99,12.9,627,8088.3,569,11751.31,7844.21,63.0,68054.70000000003,3663.0099999999993,31.171077947905378,0.9074960127591707,1.4528776133427295
9165,ULTRA BEVERAGE COMPANY LLP,23680,750,A Bichot Cremant Brut Rose,21.99,13.42,213,2858.46,173,3402.27,2170.9,19.0,68054.70000000003,543.81,15.983740267527265,0.812206572769953,1.190245796687727
9165,ULTRA BEVERAGE COMPANY LLP,2734,750,Nikka Pure Malt whiskey,68.99,54.75,970,53107.5,728,49549.72,43558.6,574.0,68054.70000000003,-3557.779999999999,-7.180222209126508,0.7505154639175258,0.9330079555618321
9165,ULTRA BEVERAGE COMPANY LLP,21172,750,Ornellaia Bolgheri 11,199.99,137.92,8,1103.36,8,1599.92,1199.94,1.0,68054.70000000003,496.5600000000002,31.036551827591392,1.0,1.4500435034802786
9165,ULTRA BEVERAGE COMPANY LLP,19251,750,Bonterra Pnt Nr,11.99,7.99,72,575.28,69,1075.31,327.78,8.0,68054.70000000003,500.03,46.50100901135487,0.9583333333333334,1.8691941315533305
9165,ULTRA BEVERAGE COMPANY LLP,6483,750,Fetzer Wh Znfdl Cal,8.99,5.88,579,3404.52,539,5013.11,2890.92,60.0,68054.70000000003,1608.5899999999997,32.087666139382534,0.9309153713298791,1.472486576668664
9165,ULTRA BEVERAGE COMPANY LLP,2733,750,GlenDronach Tawny Port 15 Yr,78.99,58.95,107,6307.65,179,14139.21,12401.43,141.0,68054.70000000003,7831.5599999999995,55.388950302032434,1.6728971962616823,2.2415971082732873
9165,ULTRA BEVERAGE COMPANY LLP,2781,750,High West Campfire Whiskey,59.99,44.11,454,20025.94,299,17937.01,13077.82,236.0,68054.70000000003,-2088.9300000000003,-11.64592091993036,0.6585903083700441,0.8956887916372465
9165,ULTRA BEVERAGE COMPANY LLP,21181,750,Belaire Sparkling Rose,29.99,19.72,1923,37921.56,1797,53708.03,25472.47,200.0,68054.70000000003,15786.470000000001,29.39312799222016,0.9344773790951638,1.4162927369021738
9165,ULTRA BEVERAGE COMPANY LLP,41412,750,Crios Rose of Malbec,11.99,8.21,1151,9449.71,1100,12893.0,7466.63,122.0,68054.70000000003,3443.290000000001,26.706662530055077,0.9556907037358818,1.3643804942162248
9165,ULTRA BEVERAGE COMPANY LLP,19513,720,SakeMoto Junmai Sake,8.99,5.88,825,4851.0,837,7524.63,4665.81,91.0,68054.70000000003,2673.63,35.53171385171098,1.0145454545454546,1.5511502782931355
9165,ULTRA BEVERAGE COMPANY LLP,21615,300,Moonstone Coc Lemongras Sake,6.99,4.79,593,2840.47,545,3809.55,2041.08,23.0,68054.70000000003,969.0800000000004,25.43817511254611,0.9190556492411467,1.3411688910638029
90010,VINEXTRA INC,17292,750,Defesa Rose Alentejo,12.99,8.6,493,4239.8,454,5897.46,4052.88,50.0,524.9400000000002,1657.6599999999999,28.108032949778377,0.920892494929006,1.390975989433464
1587,VINEYARD BRANDS INC,19497,750,Tintonegro Mendocino Malbec,10.99,7.14,180,1285.2,162,1780.38,197.82,18.0,6070.089999999999,495.18000000000006,27.81316348195329,0.9,1.3852941176470588
90024,VINILANDIA USA,18844,750,Alberto Furque Malbec Mendoz,12.99,8.44,84,708.96,92,1379.08,224.85,10.0,2802.6400000000003,670.1199999999999,48.591814833077116,1.0952380952380953,1.9452155269690812
90024,VINILANDIA USA,17216,750,Gerard Metz Pnt Gris,18.99,11.76,454,5339.04,399,7251.01,5321.07,44.0,2802.6400000000003,1911.9700000000003,26.368326619326137,0.8788546255506607,1.3581111960202583
90024,VINILANDIA USA,18131,750,Tortoise Creek Chard,11.99,8.21,72,591.12,57,696.43,210.83,6.0,2802.6400000000003,105.30999999999995,15.121404879169473,0.7916666666666666,1.1781533360400596
1601,VRANKEN AMERICA,18584,750,Heidsieck Monopole Rose Top,43.99,26.48,194,5137.12,147,6334.53,4722.9,16.0,1048.9699999999998,1197.4099999999999,18.90290203061632,0.7577319587628866,1.2330897467841904
9815,WINE GROUP INC,12494,750,M D 20/20 Electric Melon Red,3.99,2.68,2619,7018.92,2577,10282.23,1001.49,290.0,27100.409999999996,3263.3099999999995,31.737376036132236,0.983963344788087,1.4649305021285326
516,BANFI PRODUCTS CORP,29650,1500,C Y Toro Frontera Shiraz,8.99,6.12,698,4271.76,687,6523.13,4446.83,153.0,8510.410000000002,2251.37,34.5136460564177,0.9842406876790831,1.5270356948892259
516,BANFI PRODUCTS CORP,18299,750,Sartori Family Pnt Nr,7.99,5.51,360,1983.6,360,2876.4,127.84,40.0,8510.410000000002,892.8000000000002,31.03879849812266,1.0,1.4500907441016335
1128,BROWN-FORMAN CORP,996,750,Herradura Seleccion Suprema,299.99,222.21,27,5999.67,15,4499.85,4499.85,12.0,68601.68000000001,-1499.8199999999997,-33.33044434814493,0.5555555555555556,0.7500162508937992
1128,BROWN-FORMAN CORP,7195,750,Herradura Reposado Barrel 11,45.99,34.84,12,418.08,12,551.88,91.98,9.0,68601.68000000001,133.8,24.244400956729724,1.0,1.3200344431687716
1392,CONSTELLATION BRANDS INC,3288,1750,Svedka Strwbry Lemonad Vodka,22.99,16.66,4688,78102.08,4669,86929.31,54630.79,8581.0,79528.99,8827.229999999996,10.154492196015354,0.9959470989761092,1.1130217018548032
1392,CONSTELLATION BRANDS INC,20181,375,Ruffino Prosecco,6.99,4.66,359,1672.94,323,2257.77,880.74,18.0,79528.99,584.8299999999999,25.902992776057786,0.8997214484679665,1.34958217270195
1392,CONSTELLATION BRANDS INC,12803,1500,Ravenswood Vntrs Blend Znfdl,18.99,11.25,311,3498.75,296,5385.04,4244.67,66.0,79528.99,1886.29,35.02833776536479,0.9517684887459807,1.539132547338335
90047,CRUSH WINES,10863,750,Sea Smoke Southing Pnt Nr,64.99,43.33,86,3726.38,72,4679.28,3184.51,8.0,1457.7299999999998,952.8999999999996,20.364244071737524,0.8372093023255814,1.2557173449836032
90047,CRUSH WINES,18338,750,Mile Marker Pnt Gris,13.99,9.39,48,450.72,48,671.52,111.92,5.0,1457.7299999999998,220.79999999999995,32.88062902072909,1.0,1.4898828541001063
2242,DELICATO VINEYARDS INC,16242,750,Domino Pnt Grigio,4.99,3.24,488,1581.12,494,2787.06,656.84,56.0,7982.649999999999,1205.94,43.26925146929022,1.0122950819672132,1.7627125075895569
2242,DELICATO VINEYARDS INC,16239,750,Domino Cab Svgn,4.99,3.37,317,1068.29,308,1761.92,516.09,34.0,7982.649999999999,693.6300000000001,39.36784871049765,0.9716088328075709,1.6492899868013369
1590,DIAGEO CHATEAU ESTATE WINES,37712,750,Sterling Vintners Cltn Syrah,10.95,7.3,145,1058.5,215,2447.85,1369.8,24.0,7259.75,1389.35,56.757971280919996,1.4827586206896552,2.3125649504015113
1590,DIAGEO CHATEAU ESTATE WINES,12268,750,Snap Dragon Cab Svgn,7.99,5.22,36,187.92,21,176.79,88.9,2.0,7259.75,-11.129999999999995,-6.295604955031391,0.5833333333333334,0.9407726692209452
3960,DIAGEO NORTH AMERICA INC,188,1000,Capt Morgan Parrot Bay Mango,14.99,11.19,69,772.11,69,1034.31,119.92,72.0,257032.07000000007,262.19999999999993,25.350233488992657,1.0,1.3395889186773904
17037,Dunn Wine Brokers,18396,750,The Tractor Guy Pnt Nr,19.99,12.98,50,649.0,78,1559.22,499.75,9.0,358.03000000000003,910.22,58.37662420954067,1.56,2.402496147919877
3252,E & J GALLO WINERY,34135,1500,Turning Leaf RSV Merlot Cal,10.99,7.48,140,1047.2,139,1527.61,307.72,31.0,61966.909999999996,480.40999999999985,31.44847179581175,0.9928571428571429,1.4587566844919784
3252,E & J GALLO WINERY,19451,750,Souverain Svgn Bl No Coast,11.99,6.84,1635,11183.4,1576,17868.24,12385.05,174.0,61966.909999999996,6684.840000000002,37.41185477696741,0.963914373088685,1.5977466602285533
3252,E & J GALLO WINERY,6891,750,Gallo Twin Vly Chard Cal,4.99,3.42,298,1019.16,283,1412.17,179.64,32.0,61966.909999999996,393.0100000000001,27.830218741369674,0.9496644295302014,1.3856214922092704
3252,E & J GALLO WINERY,18855,750,Barefoot Cellars Rich Red,6.29,4.14,84,347.76,60,339.7,115.19,7.0,61966.909999999996,-8.060000000000002,-2.372681778039447,0.7142857142857143,0.9768230963883138
3252,E & J GALLO WINERY,24029,750,W Hill Est Cntrl Cst Pnt Nr,14.99,10.34,1955,20214.7,1990,28810.1,17198.22,221.0,61966.909999999996,8595.399999999998,29.834676033752043,1.0179028132992327,1.4252054198182509
3252,E & J GALLO WINERY,14410,1500,Liberty Crk Vyd Pnt Grigio,7.99,5.26,128,673.28,127,990.73,395.5,28.0,61966.909999999996,317.45000000000005,32.04202961452667,0.9921875,1.4714977423954374
3252,E & J GALLO WINERY,19849,750,Barefoot Cellars Malbec,6.29,3.44,390,1341.6,281,1692.09,960.69,31.0,61966.909999999996,350.49,20.713437228516216,0.7205128205128205,1.261247763864043
17031,FLAG HILL WINERY & VINEYARD,2083,750,Flag Hill Straight Bourbon,39.99,31.49,1400,44086.0,1385,55386.15,43029.24,1092.0,1573.3099999999997,11300.150000000001,20.402483292303224,0.9892857142857143,1.2563206006441954
90011,FORTUNE WINE BROKERS LLC,44220,500,Vinedo de Los Vientos Alcyo,33.99,21.47,53,1137.91,52,1790.48,930.73,4.0,238.61,652.5699999999999,36.44665117733792,0.9811320754716981,1.5734812067738222
9744,FREDERICK WILDMAN & SONS,20743,750,Churchill's Late Bottled 05,25.99,16.88,90,1519.2,90,2225.1,1417.42,10.0,3999.9299999999994,705.8999999999999,31.724416880140215,1.0,1.464652448657188
9744,FREDERICK WILDMAN & SONS,19369,750,Luigi Bosca de Sangre,21.99,14.28,168,2399.04,123,2899.77,2448.96,14.0,3999.9299999999994,500.73,17.26792124892664,0.7321428571428571,1.2087209883953582
12546,JIM BEAM BRANDS COMPANY,634,1000,Cruzan Aged Light Rum,13.99,10.21,257,2623.97,284,3973.16,3301.64,298.0,123880.96999999999,1349.19,33.957605533127285,1.105058365758755,1.514178896862388
12546,JIM BEAM BRANDS COMPANY,879,1000,DeKuyper White Creme de Ment,9.99,7.4,145,1073.0,143,1428.57,969.03,150.0,123880.96999999999,355.56999999999994,24.889924889924885,0.9862068965517241,1.3313793103448275
12546,JIM BEAM BRANDS COMPANY,4060,750,Sauza Cucumber Chili Tequila,14.99,9.35,153,1430.55,504,5858.46,3680.95,397.0,123880.96999999999,4427.91,75.58146680185578,3.2941176470588234,4.095250078641082
12546,JIM BEAM BRANDS COMPANY,608,750,Cruzan Est Single Barrel Rum,29.99,23.43,6,140.58,6,179.94,179.94,5.0,123880.96999999999,39.359999999999985,21.873957985995325,1.0,1.2799829278702517
4692,KOBRAND CORPORATION,24665,750,Nardi Casale 08 Bosco Brunel,27.99,19.3,1202,23198.6,1202,33643.98,14442.84,134.0,9139.38,10445.380000000005,31.046802429439097,1.0,1.450259067357513
